file,speaker,theme_id,transaction_type,move_number,move_type,index,theme_index,duration,text
q3ec3,g,5,normal,45,instruct,77,25,7.424800000000005,ehm okay if you go round in a s-- kind of semicircle round the top of the granite quarry until you're like level with the bottom of it of the actual wee wee drawing
q3ec3,f,5,normal,33,check,78,26,1.323299999999989,so basically i'm round the other side
q3ec3,g,5,normal,46,reply_y,79,27,0.21369999999998868,uh-huh
q3ec3,f,5,normal,34,acknowledge,80,28,0.22399999999998954,okay
q3ec3,g,6,normal,47,instruct,81,1,2.855400000000003,and go straight left to almost to the edge of the page
q3ec3,f,6,normal,35,query_yn,82,2,0.835599999999971,do you have a waterfall
q3ec3,g,6,normal,48,reply_y,83,3,0.22309999999998809,yeah
q3ec3,f,6,normal,36,check,84,4,0.9825999999999908,underneath the waterfall
q3ec3,g,6,normal,49,clarify,85,5,3.1829999999999927,i want you to go up up past on the left-hand side of the waterfall if you can
q3ec3,f,6,normal,37,check,86,6,1.5147999999999797,but you w-- you want me to go to underneath it
q3ec3,g,6,normal,50,clarify,87,7,0.782999999999987,right i want you to go
q3ec3,g,6,normal,51,clarify,88,8,2.9015999999999735,i want you to go underneath it and then round the left-hand side of it from where you are now
q3ec3,f,6,normal,38,acknowledge,89,9,0.3141999999999996,okay
q3ec3,f,6,normal,39,explain,90,10,1.4394000000000062,so i'm now at the left-hand side of the waterfall
q3ec3,f,6,normal,40,query_yn,91,11,0.9587999999999965,do you wish me to go north
q3ec3,g,6,normal,52,reply_y,92,12,0.5760999999999967,are you yeah
q3ec3,g,6,normal,53,instruct,93,13,2.1186000000000433,i want you to go up north to the top of the waterfall
q3ec3,f,6,normal,41,acknowledge,94,14,0.23099999999999454,right
q3ec3,g,7,normal,54,instruct,95,1,3.301499999999976,now go right to the edge the other right-hand edge of the waterfall
q3ec3,f,7,normal,42,check,96,2,1.7720999999999947,um beside a public footpath
q3ec3,g,8,normal,55,query_w,97,1,1.8467999999999734,where's the public footpath in relation to the waterfall
q3ec3,f,8,normal,43,reply_w,98,2,3.90930000000003,it's northeast just above it so there's a space in between the waterfall and the public footpath
q3ec3,g,8,normal,56,query_yn,99,3,2.7346999999999753,can you go can you go up the left-hand side of the public footpath
q3ec3,f,8,normal,44,reply_y,100,4,0.6607999999999947,i can indeed
q3ec3,g,8,normal,57,acknowledge,101,5,0.12779999999997926,right
q3ec3,g,9,normal,58,instruct,102,1,0.4601000000000113,go up that
q3ec3,g,9,normal,59,query_yn,103,2,2.58340000000004,until have you got corn cornfu-- fields marked at the top
q3ec3,f,9,normal,45,reply_y,104,3,0.5591000000000008,yes
q3ec3,g,9,normal,60,acknowledge,105,4,0.12069999999999936,right
q3ec3,g,9,normal,61,instruct,106,5,3.5036999999999807,well don't don't go up as far as the cornfields but go up in that direction
q3ec3,g,9,normal,62,align,107,6,0.24389999999999645,okay
q3ec3,f,9,normal,46,reply_y,108,7,0.39510000000001355,oh right
q3ec3,g,9,normal,63,instruct,109,8,3.0087999999998942,now can you go go right a couple of inches from that
q3ec3,g,9,normal,64,explain,110,9,2.264499999999998,so you should be above your public footpath whatever it is
q3ec3,f,9,normal,47,acknowledge,111,10,0.418200000000013,correct
q3ec3,f,9,normal,48,check,112,11,0.7277000000000271,below the corn
q3ec3,g,10,normal,65,align,113,1,3.98599999999999,right have you got have you got a fallen you've got a fallen cairn haven't you over to the right-hand side of the page
q3ec3,f,10,normal,49,check,114,2,0.7855999999999881,right at the very bottom
q3ec3,g,10,normal,66,reply_n,115,3,0.21600000000000819,no
q3ec3,f,10,normal,50,check,116,4,0.8964000000000283,eh sorry in the middle i mean
q3ec3,g,10,normal,67,clarify,117,5,3.452500000000043,in e-- up sort of to the right-hand northeast of the granite quarry
q3ec3,f,10,normal,51,acknowledge,118,6,0.37659999999999627,uh-huh
q3ec3,g,10,normal,68,acknowledge,119,7,0.18580000000002883,right
q3ec3,g,10,normal,69,instruct,120,8,5.322800000000029,can you go fs-- see from where you are now can you go directly eh southeast to the f-- bottom of the fallen cairn
q3ec3,f,10,normal,52,check,121,9,0.5661000000000058,the bottom of it
q3ec3,g,10,normal,70,reply_y,122,10,0.213799999999992,uh-huh
q3ec3,f,10,normal,53,check,123,11,0.5174999999999841,underneath it
q3ec3,g,10,normal,71,reply_y,124,12,1.1243999999999232,un-- go underneath it yeah
q3ec3,f,10,normal,54,acknowledge,125,13,0.28419999999999845,okay
q3ec3,g,10,normal,72,instruct,126,14,4.776399999999967,right and come up the o-- the right-hand side of the fallen cairn go like north up the right-hand side of it
q3ec3,f,10,normal,55,query_w,127,15,0.7093000000000416,how far up
q3ec3,g,10,normal,73,clarify,128,16,1.0944000000000074,eh just stop at the top of it
q3ec3,g,10,normal,74,reply_w,129,17,0.9524000000000115,'til i s-- see what you've got
q3ec3,f,10,normal,56,acknowledge,130,18,0.24029999999999063,right
q3ec3,g,11,normal,75,query_yn,131,1,2.4651000000000067,right have you got limestone cliffs above where you are now
q3ec3,f,11,normal,57,reply_n,132,2,0.28879999999998063,no
q3ec3,f,11,normal,58,reply_n,133,3,0.22870000000000346,no
q3ec3,g,11,normal,76,acknowledge,134,4,0.23230000000000928,no
q3ec3,g,11,normal,77,ready,135,5,0.5041999999999689,okay right
q3ec3,g,11,normal,78,instruct,136,6,4.288000000000011,come round almost circle the fallen cairn and almost back to like where it would join your line
q3ec3,f,11,normal,59,explain,137,7,1.651899999999955,i have a lion country if that's any use
q3ec3,g,11,normal,79,query_w,138,8,0.43439999999998236,you've got what
q3ec3,f,11,normal,60,clarify,139,9,0.8570999999999458,a lion country
q3ec3,g,11,normal,80,acknowledge,140,10,1.052400000000091,lion country no
q3ec3,g,12,normal,81,query_yn,141,1,3.8798999999999637,right can you go straight can you go straight north from where you are now to the bottom of the east lake
q3ec3,f,12,normal,61,uncodable,142,2,0.783299999999997,um
q3ec3,g,12,normal,82,query_yn,143,3,1.2706999999999766,is have you got a lake at the top there
q3ec3,f,12,normal,62,reply_y,144,4,0.5174999999999841,yes i do
q3ec3,f,12,normal,63,explain,145,5,3.221300000000042,the lion country's slightly in the way it's slightly to the left how f--
q3ec3,f,12,normal,64,query_w,146,6,1.8368000000000393,whereabouts in east lake do you want me to join
q3ec3,g,12,normal,83,query_yn,147,7,1.7283999999999082,well you s-- you've got the limestone cliffs
q3ec3,f,12,normal,65,reply_n,148,8,0.44589999999999463,no i don't
q3ec3,g,12,normal,84,acknowledge,149,9,0.7875000000000227,have you no you don't
q3ec3,f,12,normal,66,explain,150,10,2.1299999999999386,there's three points on the east lake i-- the m-- on the bottom
q3ec3,g,12,normal,85,acknowledge,151,11,0.25319999999999254,mmhmm
q3ec3,f,12,normal,67,query_w,152,12,1.4580000000000268,do you how far do you want me to s--
q3ec3,f,12,normal,68,query_w,153,13,1.0235999999999876,whereabouts on
q3ec3,g,12,normal,86,clarify,154,14,3.5731999999999857,well just go about the middle of the t-- sort of bottom line if you can head for the middle of the bottom line
q3ec3,f,12,normal,69,check,155,15,1.29140000000001,so that's basically to the right of the lake
q3ec3,g,12,normal,87,reply_n,156,16,0.2417000000000371,no
q3ec3,f,12,normal,70,check,157,17,1.4716000000000236,i mean the right-hand side of the lake
q3ec3,g,12,normal,88,reply_y,158,18,2.2444000000000415,yeah well but don't go too f-- eh yeah on the right
q3ec3,f,12,normal,71,align,159,19,5.253999999999962,there's two sort of coastlines on the bottom of the east lake if you like one comes down one goes sort of across a bit
q3ec3,g,12,normal,89,reply_y,160,20,0.35079999999999245,mmhmm
q3ec3,f,12,normal,72,check,161,21,1.4368000000000052,do you wish me to join the west
q3ec3,g,12,normal,90,acknowledge,162,22,0.16960000000000264,right
q3ec3,g,12,normal,91,clarify,163,23,3.289700000000039,you've got the one that's coming more almost like almost eh horizontal
q3ec3,f,12,normal,73,acknowledge,164,24,0.2726000000000113,all right
q3ec3,f,12,normal,74,check,165,25,0.4644000000000119,you want me to m--
q3ec3,g,12,normal,92,clarify,166,26,1.438099999999963,head for the middle of that if you can
q3ec3,f,12,normal,75,acknowledge,167,27,0.3372999999999706,okay
q3ec3,f,12,normal,76,explain,168,28,1.5826000000000136,that's going past lion country to the right
q3ec3,g,12,normal,93,acknowledge,169,29,0.6692000000000462,right that's fine
q3ec3,f,12,normal,77,acknowledge,170,30,0.261099999999999,okay
q3ec3,g,13,normal,94,instruct,171,1,4.525899999999979,now eh if you go follow the line of the lake follow the line l-- of the lake left
q3ec3,f,13,normal,78,check,172,2,0.5890999999999735,going west
q3ec3,f,13,normal,79,acknowledge,173,3,0.3188999999999851,right
q3ec3,g,13,normal,95,instruct,174,4,3.8893000000000484,and eh just stop when you're just past the bottom like the corner
q3ec3,f,13,normal,80,acknowledge,175,5,0.1986999999999739,mm
q3ec3,g,13,normal,96,explain,176,6,0.82000000000005,and that should be the finish
q3ec3,f,13,normal,81,check,177,7,1.1532000000000266,so that's b-- almost below
q3ec3,g,13,normal,97,clarify,178,8,2.870299999999986,almost below the b-- the like of the bit that goes up the top corner
q3ec3,f,13,normal,82,acknowledge,179,9,0.272700000000043,oh right
q3ec3,f,13,normal,83,acknowledge,180,10,0.5337000000000103,okey-dokey
q3ec3,g,13,normal,98,explain,181,11,0.32529999999997017,that's you
q3ec4,f,1,normal,1,query_w,1,1,1.2199,ah where do i start ross
q3ec4,g,1,normal,1,reply_w,2,2,6.236300000000001,the start is ah here it's due north of the crest falls at the bottom right-hand side of your page
q3ec4,f,1,normal,2,acknowledge,3,3,1.8354999999999997,oh right i've got it see it anyway right
q3ec4,g,1,normal,2,instruct,4,4,5.7839000000000045,right ehm go just beyond the crest falls to to y-- well it's my left anyway mmhmm i think it
q3ec4,f,1,normal,3,explain,5,5,0.8890999999999991,be my left as well
q3ec4,g,1,normal,3,acknowledge,6,6,0.5809000000000033,t-- ah yeah
q3ec4,g,1,normal,4,instruct,7,7,1.6043999999999983,to y-- to the we-- to the west then
q3ec4,g,1,normal,5,align,8,8,0.34110000000000085,okay
q3ec4,f,1,normal,4,acknowledge,9,9,0.3990999999999971,west
q3ec4,g,1,normal,6,instruct,10,10,3.681799999999999,come s-- due south to level at the bottom of crest falls
q3ec4,f,1,normal,5,query_w,11,11,1.321200000000001,how far do you west do you want me to go
q3ec4,g,1,normal,7,clarify,12,12,1.4683999999999955,just beyond crest falls
q3ec4,f,1,normal,6,acknowledge,13,13,0.7259999999999991,right okay yes
q3ec4,g,1,normal,8,clarify,14,14,2.3160999999999916,due south to level at the bottom of crest falls
q3ec4,g,1,normal,9,align,15,15,1.5039000000000016,that sounded like a long line ken
q3ec4,f,1,normal,7,reply_w,16,16,0.6385999999999967,just the bottom
q3ec4,g,1,normal,10,ready,17,17,0.790300000000002,it's right ehm
q3ec4,g,2,normal,11,instruct,18,1,3.8551000000000073,go right along to about an inch from the end of the paper
q3ec4,f,2,normal,8,acknowledge,19,2,0.2991000000000028,right
q3ec4,g,3,normal,12,instruct,20,1,7.299200000000027,go north and go north due north and proceed east over the footbridge just over it stop at the end of the footbridge
q3ec4,f,3,normal,9,check,21,2,0.9825999999999908,east over the footbridge
q3ec4,g,3,normal,13,reply_y,22,3,0.2015999999999991,yeah
q3ec4,g,3,normal,14,instruct,23,4,0.6398999999999972,just stop
q3ec4,f,3,normal,10,acknowledge,24,5,0.169399999999996,right
q3ec4,g,4,normal,15,acknowledge,25,1,0.25390000000000157,ah right
q3ec4,g,4,normal,16,query_yn,26,2,2.317399999999992,do you have a poisoned stream directly east
q3ec4,f,4,normal,11,reply_n,27,3,0.1688999999999936,no
q3ec4,g,4,normal,17,acknowledge,28,4,0.2348999999999961,right
q3ec4,g,4,normal,18,instruct,29,5,4.748999999999995,come due south from the edge of the footbridge straight south for about two inches
q3ec4,f,4,normal,12,acknowledge,30,6,1.256699999999995,two inches right
q3ec4,g,4,normal,19,instruct,31,7,3.336199999999991,just ehm just about an inch above the starting cross
q3ec4,f,4,normal,13,acknowledge,32,8,0.6737000000000108,right that's okay
q3ec4,g,5,normal,20,query_yn,33,1,1.5620000000000118,then do you have the old temple
q3ec4,f,5,normal,14,reply_y,34,2,0.38639999999999475,yes
q3ec4,g,5,normal,21,acknowledge,35,3,0.2892000000000081,right
q3ec4,g,5,normal,22,instruct,36,4,5.57829999999997,go east and go north west of the old you know go north just to the west of the old temple
q3ec4,f,5,normal,15,check,37,5,1.0365999999999929,do you go m-- go right
q3ec4,f,5,normal,16,check,38,6,0.5172999999999917,go to the right
q3ec4,g,5,normal,23,reply_y,39,7,0.6188000000000073,ah yeah
q3ec4,g,5,normal,24,clarify,40,8,4.941699999999983,and go up to the left of the north temple of the old temple go north to the left of the old temple
q3ec4,f,6,normal,17,acknowledge,41,1,0.2172000000000054,right
q3ec4,g,6,normal,25,instruct,42,2,3.654299999999978,"go keep going up 'til you're about an inch below the ""x"" marks finish"
q3ec4,g,6,normal,26,explain,43,3,1.0367000000000104,which i don't know if you have
q3ec4,f,6,normal,18,explain,44,4,1.2284000000000077,"i don't have ""x"" marks finished"
q3ec4,g,6,normal,27,acknowledge,45,5,0.22579999999999245,right
q3ec4,f,6,normal,19,query_w,46,6,1.287399999999991,how far above the old temple
q3ec4,g,6,normal,28,align,47,7,1.157999999999987,can you see the remote village
q3ec4,f,6,normal,20,reply_y,48,8,0.16890000000000782,yeah
q3ec4,g,6,normal,29,query_yn,49,9,1.227800000000002,do you have the remote village
q3ec4,f,6,normal,21,align,50,10,2.2485000000000355,so this is about a ten inch line from the where i am just now
q3ec4,g,6,normal,30,reply_n,51,11,1.924599999999998,ten inches get away i don't know if i'd say that
q3ec4,g,6,normal,31,query_yn,52,12,1.0857000000000028,do you have the abandoned truck
q3ec4,f,6,normal,22,reply_y,53,13,0.4765999999999906,right aye
q3ec4,g,6,normal,32,acknowledge,54,14,0.2300999999999931,right
q3ec4,g,6,normal,33,explain,55,15,3.386499999999984,well see ah about an inch above the abandoned truck that is where you should be
q3ec4,f,6,normal,23,acknowledge,56,16,0.505299999999977,right okay
q3ec4,g,7,normal,34,ready,57,1,0.4724000000000217,now are y--
q3ec4,g,7,normal,35,instruct,58,2,4.645399999999995,go straight across to the abandoned truck and then come south so that you're just underneath it
q3ec4,f,7,normal,24,check,59,3,1.3924000000000376,how far right to my my left
q3ec4,g,7,normal,36,clarify,60,4,5.466800000000035,go to your left 'til you're uh ah until you're level and then south so that you're just underneath it you should be above it
q3ec4,f,7,normal,25,check,61,5,1.6340000000000146,so i do i go to the left of the abandoned truck
q3ec4,g,7,normal,37,clarify,62,6,6.601499999999987,you go to your left obviously yes 'cause that's where the abandoned truck is now south so that you're just underneath it and just go to the end of the abandoned truck
q3ec4,f,7,normal,26,acknowledge,63,7,0.1431999999999789,right
q3ec4,g,8,review,38,query_yn,64,1,1.126499999999993,now do you have baboons
q3ec4,f,8,review,27,query_yn,65,2,3.8997999999999706,no right do i do i i stop before i reach the abandoned truck or after i reach the abandoned truck
q3ec4,g,8,review,39,clarify,66,3,3.3584999999999923,stop after you reach the aba-- just just right after you've gone under it
q3ec4,g,8,review,40,align,67,4,0.3178999999999803,okay
q3ec4,f,8,review,28,reply_y,68,5,0.6787999999999954,right okay right
q3ec4,f,8,review,29,check,69,6,2.9728000000000065,so i go back left again i keep going left agai-- i go down then i go left
q3ec4,g,8,review,41,reply_y,70,7,0.31159999999999854,oh yeah
q3ec4,g,8,review,42,clarify,71,8,1.0460999999999956,you s-- you you keep goi--
q3ec4,g,8,review,43,clarify,72,9,1.4165999999999883,you go down and then you go left
q3ec4,g,9,normal,44,query_yn,73,1,3.2510000000000048,right an-- you you y-- right uh ye-- i don't suppose you've got the balloons the baboons
q3ec4,f,9,normal,30,acknowledge,74,2,1.0593000000000075,right okay let me cross this bit
q3ec4,f,9,normal,31,reply_n,75,3,1.0945999999999856,i haven't got any baboons no
q3ec4,g,9,normal,45,acknowledge,76,4,0.3550999999999931,ehm
q3ec4,g,9,normal,46,instruct,77,5,2.53540000000001,right do you know where y-- y-- a-- go down about two inches
q3ec4,g,9,normal,47,align,78,6,0.38639999999998054,okay
q3ec4,f,9,normal,32,reply_y,79,7,0.24330000000000496,right
q3ec4,g,9,normal,48,instruct,80,8,2.5970999999999833,'til you're about an inch above the path that you took to the footbridge
q3ec4,g,9,normal,49,align,81,9,0.43479999999999563,is that right
q3ec4,f,9,normal,33,reply_y,82,10,0.22360000000000468,aye
q3ec4,g,10,normal,50,acknowledge,83,1,0.2154000000000167,right
q3ec4,g,10,normal,51,instruct,84,2,2.56910000000002,and go due west as in to your left
q3ec4,f,10,normal,34,acknowledge,85,3,0.24439999999998463,right
q3ec4,g,10,normal,52,instruct,86,4,0.989799999999974,to the edge of the page
q3ec4,f,10,normal,35,acknowledge,87,5,0.20539999999999736,right
q3ec4,g,11,normal,53,query_yn,88,1,0.9457999999999913,do you have the white mountain
q3ec4,f,11,normal,36,reply_y,89,2,0.2552000000000021,uh-huh
q3ec4,g,11,normal,54,acknowledge,90,3,0.2185000000000059,right
q3ec4,g,11,normal,55,instruct,91,4,1.6824999999999761,go right up to the top of the page
q3ec4,f,11,normal,37,check,92,5,0.7367000000000132,right to the top
q3ec4,g,11,normal,56,reply_y,93,6,0.2600000000000193,yeah
q3ec4,g,12,normal,57,query_yn,94,1,1.19440000000003,ehm do you have the pyramid
q3ec4,f,12,normal,38,reply_y,95,2,0.370900000000006,yes
q3ec4,g,12,normal,58,instruct,96,3,8.488700000000023,come right to the page come right along and just go round the pyramid go round it and then under it so and then stop just at the just after you've been under the pyramid
q3ec4,f,12,normal,39,acknowledge,97,4,0.4581999999999198,right got you
q3ec4,g,13,review,59,query_yn,98,1,1.3326999999999884,right do you have the cobbled street
q3ec4,f,13,review,40,reply_n,99,2,0.1671000000000049,no
q3ec4,g,13,review,60,query_yn,100,3,1.035699999999963,do you have the remote village
q3ec4,f,13,review,41,reply_y,101,4,0.3399000000000001,yes
q3ec4,g,13,review,61,explain,102,5,1.0378999999999792,the remote village is about
q3ec4,f,13,review,42,explain,103,6,1.661800000000028,should b-- directly below me almost
q3ec4,g,13,review,62,align,104,7,3.1114000000000033,are you just you should have gone just right under the pyramid should
q3ec4,f,13,review,43,reply_y,105,8,0.7830999999999904,right i'm right under it
q3ec4,g,13,review,63,acknowledge,106,9,0.7699000000000069,right exactly
q3ec4,g,14,normal,64,ready,107,1,0.17399999999997817,right
q3ec4,g,14,normal,65,instruct,108,2,10.95960000000008,come across a tad 'til you are a-- r-- roughly a centimetre from the white mountain if you take a line up but not un-- a-- y-- y-- you know as-- it-- so that your line is the same direction that you took the line under the pyramid
q3ec4,f,14,normal,44,acknowledge,109,3,0.27899999999999636,mmhmm
q3ec4,g,14,normal,66,instruct,110,4,3.165399999999977,just take it a wee bit further across so that you'll clear the remote village
q3ec4,f,14,normal,45,acknowledge,111,5,1.2676999999999907,right all right no problem
q3ec4,g,14,normal,67,acknowledge,112,6,0.0877999999999588,right
q3ec4,f,14,normal,46,ready,113,7,0.15500000000002956,right
q3ec4,f,15,review,47,explain,114,1,1.1989999999999554,i'm so i'm just above the white mountain
q3ec4,g,15,review,68,check,115,2,0.9723999999999933,you're actually above it
q3ec4,f,15,review,48,reply_y,116,3,0.21839999999997417,mmhmm
q3ec4,g,15,review,69,explain,117,4,1.954400000000021,if you t-- if you take a line due south you're going to hit it
q3ec4,g,15,review,70,instruct,118,5,1.990199999999959,all i want you to do is clear the remote village
q3ec4,f,15,review,49,explain,119,6,0.6157999999999788,i have cleared it
q3ec4,f,15,review,50,align,120,7,3.0978999999999814,right the remote village is like ah four inches below the pyramid in this
q3ec4,g,15,review,71,uncodable,121,8,0.12520000000000664,what
q3ec4,g,15,review,72,reply_y,122,9,0.46949999999998226,yes
q3ec4,g,15,review,73,explain,123,10,2.1486000000000445,you are just b-- you are just below the pyramid
q3ec4,f,15,review,51,acknowledge,124,11,0.10750000000001592,right
q3ec4,f,15,review,52,uncodable,125,12,0.1453000000000202,a-- a--
q3ec4,g,15,review,74,explain,126,13,1.7898000000000707,you've come out about a centimetre from
q3ec4,f,15,review,53,acknowledge,127,14,0.22309999999998809,right
q3ec4,f,15,review,54,explain,128,15,1.9786000000000286,i'm in between the remote village and the pyramid
q3ec4,g,15,review,75,check,129,16,0.3331999999999766,are you
q3ec4,f,15,review,55,reply_y,130,17,0.210899999999981,uh-huh
q3ec4,g,15,review,76,query_w,131,18,0.3713999999999942,why
q3ec4,f,15,review,56,reply_w,132,19,1.8326999999999316,because you told me to come under the per-- pyramid
q3ec4,g,15,review,77,acknowledge,133,20,0.13760000000002037,yeah
q3ec4,g,15,review,78,align,134,21,0.9519000000000233,you're under the pyramid
q3ec4,g,15,review,79,reply_y,135,22,0.6111999999999966,okay right
q3ec4,f,15,review,57,reply_y,136,23,0.18999999999999773,right
q3ec4,g,15,review,80,align,137,24,3.7024000000000115,but you haven't gone far enough across so that you're so that if you came south you'd hit the white mountain
q3ec4,f,15,review,58,reply_y,138,25,1.3711000000000126,i have come across far enough now
q3ec4,g,15,review,81,explain,139,26,0.7835000000000036,well that's wrong then
q3ec4,f,15,review,59,acknowledge,140,27,0.23169999999998936,right
q3ec4,g,15,review,82,instruct,141,28,3.176499999999976,go go back so that you'll just miss the remote village if you come south
q3ec4,f,15,review,60,acknowledge,142,29,0.5837999999999965,right i've got you
q3ec4,g,15,review,83,acknowledge,143,30,0.22160000000002356,right
q3ec4,g,16,normal,84,instruct,144,1,1.2212999999999852,ah so come down
q3ec4,f,16,normal,61,acknowledge,145,2,0.25830000000001974,uh-huh
q3ec4,g,16,normal,85,instruct,146,3,1.82710000000003,come down just past the remote village
q3ec4,f,16,normal,62,acknowledge,147,4,0.17889999999999873,right
q3ec4,g,16,normal,86,instruct,148,5,1.1613999999999578,and go to your right
q3ec4,f,16,normal,63,query_w,149,6,0.4282000000000039,how far
q3ec4,g,16,normal,87,reply_w,150,7,1.4353000000000407,just past the remote village
q3ec4,f,16,normal,64,acknowledge,151,8,0.12510000000003174,right
q3ec4,g,16,normal,88,instruct,152,9,3.248100000000022,"and mark ""x"" 'cause that's us finished a complete trial"
q3ec4,f,16,normal,65,acknowledge,153,10,0.1564999999999941,right
q3ec4,f,16,normal,66,acknowledge,154,11,0.5322999999999638,right that's it
q3ec5,g,1,normal,1,ready,1,1,0.6184,okay eh
q3ec5,g,1,normal,2,align,2,2,1.1636000000000002,you've got a starting point
q3ec5,f,1,normal,1,reply_w,3,3,2.0387,just above a forest fire site of a forest fire
q3ec5,g,1,normal,3,acknowledge,4,4,0.4920000000000009,yeah right
q3ec5,g,1,normal,4,instruct,5,5,2.271000000000001,so if you go left to the edge of the page and then
q3ec5,f,1,normal,2,check,6,6,1.2251999999999992,left to the edge of the page
q3ec5,g,1,normal,5,clarify,7,7,1.487,left to left to the edge of the page
q3ec5,f,1,normal,3,acknowledge,8,8,0.5368999999999993,right okay
q3ec5,g,1,normal,6,instruct,9,9,2.853900000000001,and go straight down eh almost to the bottom of the page
q3ec5,g,2,normal,7,query_yn,10,1,0.9606999999999992,you got a picnic site there
q3ec5,f,2,normal,4,reply_n,11,2,0.5500999999999969,no i haven't
q3ec5,g,2,normal,8,acknowledge,12,3,0.8380000000000045,no okay ehm
q3ec5,f,2,normal,5,check,13,4,0.8925999999999981,almost to the bottom
q3ec5,g,2,normal,9,clarify,14,5,1.0482000000000014,almost to the bottom of the page
q3ec5,g,2,normal,10,ready,15,6,0.45319999999999894,eh okay
q3ec5,g,2,normal,11,query_yn,16,7,1.5413999999999994,have you got an adventure playground
q3ec5,f,2,normal,6,reply_y,17,8,0.6652999999999984,uh-huh i have
q3ec5,g,2,normal,12,acknowledge,18,9,0.19119999999999848,okay
q3ec5,g,2,normal,13,instruct,19,10,4.557099999999995,if you go right until you're eh just at the left-hand edge of the adventure playground underneath it
q3ec5,f,2,normal,7,acknowledge,20,11,0.3096000000000032,right
q3ec5,g,2,normal,14,instruct,21,12,2.6628000000000043,and go straight up eh to the top of the adventure playground
q3ec5,f,2,normal,8,check,22,13,1.9627999999999943,in between the adventure playground and the forest fire
q3ec5,g,2,normal,15,reply_y,23,14,0.22270000000000323,uh-huh
q3ec5,f,2,normal,9,query_w,24,15,0.7620000000000005,how far up
q3ec5,g,2,normal,16,clarify,25,16,1.7104999999999961,just to the very top of the adventure playground
q3ec5,f,2,normal,10,acknowledge,26,17,1.2845999999999975,right s--
q3ec5,g,3,normal,17,ready,27,1,1.2420000000000044,okay ehm now
q3ec5,g,3,normal,18,query_yn,28,2,1.6780999999999935,have you got a granite quarry marked
q3ec5,f,3,normal,11,reply_y,29,3,0.3030000000000044,uh-huh
q3ec5,g,3,normal,19,query_yn,30,4,1.5397999999999996,in the middle almost in the middle of the page
q3ec5,f,3,normal,12,reply_y,31,5,0.4742999999999995,yes
q3ec5,g,3,normal,20,instruct,32,6,5.893200000000007,can you go straight right until you're at the le-- at the right-hand edge of the granite quarry you go straight right until you're onto that without hitting anything
q3ec5,f,3,normal,13,query_yn,33,7,1.9005999999999972,is there privately owned fields on your thing
q3ec5,g,3,normal,21,reply_n,34,8,0.6860999999999962,i haven't got it no
q3ec5,f,3,normal,14,acknowledge,35,9,0.32390000000000896,right
q3ec5,g,4,normal,22,acknowledge,36,1,0.22800000000000864,okay
q3ec5,g,4,normal,23,instruct,37,2,2.6196000000000055,now can you go straight up to the top of the granite quarry
q3ec5,f,4,normal,15,check,38,3,2.4465999999999894,in between the granite quarry and the quarry and the for-- fallen cairn
q3ec5,g,4,normal,24,reply_y,39,4,0.17549999999999955,yeah
q3ec5,f,4,normal,16,acknowledge,40,5,0.43439999999999657,right
q3ec5,f,4,normal,17,explain,41,6,0.5739999999999981,that's okay
q3ec5,g,5,normal,25,instruct,42,1,3.6222000000000065,now eh left and then down to the bottom of the s-- the other side of the granite quarry
q3ec5,g,5,normal,26,query_yn,43,2,0.8457000000000079,can you do that without
q3ec5,f,5,normal,18,reply_y,44,3,0.8443999999999932,mmhmm
q3ec5,g,5,normal,27,instruct,45,4,0.8828999999999922,left and then down
q3ec5,f,5,normal,19,ready,46,5,0.3422000000000054,right
q3ec5,g,6,normal,28,query_yn,47,1,1.7113000000000227,now eh have you got a waterfall marked
q3ec5,f,6,normal,20,reply_y,48,2,1.0374999999999943,i've got waterfall
q3ec5,g,6,normal,29,acknowledge,49,3,0.28179999999998984,okay
q3ec5,g,6,normal,30,instruct,50,4,3.1914000000000016,if you go left from there to the the ri-- to the left-hand edge of the waterfall
q3ec5,f,6,normal,21,ready,51,5,0.26489999999999725,right
q3ec5,g,6,normal,31,instruct,52,6,2.292199999999994,and can you go straight up to the top of the waterfall
q3ec5,f,6,normal,22,ready,53,7,0.4029000000000025,right
q3ec5,g,6,normal,32,instruct,54,8,2.6277000000000044,eh and then right to-- to the right-hand edge of the waterfall
q3ec5,g,7,normal,33,ready,55,1,1.1329999999999956,okay ehm
q3ec5,g,7,normal,34,query_yn,56,2,2.175300000000007,have you got cornfields marked at the top of the page
q3ec5,f,7,normal,23,reply_y,57,3,0.645700000000005,yes i have
q3ec5,g,7,normal,35,acknowledge,58,4,0.1852000000000089,okay
q3ec5,g,7,normal,36,instruct,59,5,4.252799999999951,if you go straight up eh until you're halfway between the waterfall and the cornfields
q3ec5,g,8,normal,37,align,60,1,0.27259999999998286,okay
q3ec5,g,8,normal,38,instruct,61,2,3.7532999999999674,now can you go s-- like eh diagonally ehm southeast from there
q3ec5,g,8,normal,39,query_yn,62,3,1.9977999999999838,have you got a fallen ca-- cairn marked
q3ec5,f,8,normal,24,reply_y,63,4,0.35309999999998354,uh-huh
q3ec5,g,8,normal,40,query_yn,64,5,1.190199999999976,eh at the right-hand side of the
q3ec5,f,8,normal,25,reply_y,65,6,0.19499999999999318,yeah
q3ec5,f,8,normal,26,query_yn,66,7,5.487200000000001,there's have you got a public footpath that's just like to just to the the southeast between me and the fallen cairn just now
